"","SR","District","AreaCode","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","AtAb90","AllAges"
"56","Chin","Haka","AREA # 040101","HaKa","MMR004002","Hakha","HaKa",10,5,1,2,3,0,1,1,0,0,1,0,0,2,1,1,2,0,1,0,1,1,1,0,0,0,1,1,2,1,2,0,2,0,0,0,0,2,0,0,2,0,2,1,2,7,2,1,1,1,5,1,2,0,4,5,4,1,3,0,5,1,4,4,1,10,3,2,6,3,14,2,6,5,5,9,2,0,1,2,10,1,3,3,3,5,0,2,1,1,19,222
"57","Chin","Haka","AREA # 040102","Thantlang","MMR004003","Thantlang","Thantlang",12,6,2,1,1,2,4,5,0,0,2,1,2,1,1,2,3,0,3,4,7,2,1,3,3,3,1,1,2,4,3,0,2,1,2,1,3,2,2,1,4,1,1,0,2,0,1,1,1,3,4,2,4,3,1,3,3,1,3,1,6,0,3,3,4,4,2,3,3,1,10,3,5,4,8,6,9,3,6,3,11,0,2,6,3,2,2,3,2,0,11,263
"58","Chin","Falam","AREA # 040202","Tedim","MMR004004","Tedim","Tedim",5,2,1,2,2,1,1,3,1,1,1,5,3,0,3,3,5,1,4,1,4,3,2,2,1,2,4,9,2,5,6,2,4,2,1,3,3,1,4,6,5,2,5,9,2,8,3,5,10,5,15,6,6,4,8,4,6,5,6,5,7,5,5,4,4,10,2,6,8,12,10,10,6,11,5,4,4,11,7,8,10,6,5,10,11,10,5,4,4,3,8,445
"59","Chin","Falam","AREA # 040252","Cikha(ST)","MMR004005","Tonzang","Cikha(ST)",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,2,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,2,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,2,1,1,1,0,0,1,1,1,0,1,0,2,3,0,2,0,4,1,2,2,4,1,1,2,1,1,1,0,2,1,1,0,1,0,0,0,1,67
"60","Chin","Falam","AREA # 040203","Tonzaung","MMR004005","Tonzang","Tonzaung",2,1,2,0,1,0,1,1,0,0,1,0,2,1,3,1,1,2,2,0,2,1,2,0,0,1,1,0,2,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,2,0,0,0,1,1,1,1,0,1,2,1,0,2,0,3,1,0,0,0,2,0,1,0,1,3,0,1,1,1,4,1,0,1,1,1,0,0,0,3,0,79
"61","Chin","Mindat","AREA # 040301","Mindat","MMR004006","Mindat","Mindat",7,4,1,4,0,3,2,0,0,1,1,4,2,2,0,5,0,1,1,0,3,2,2,3,4,4,1,0,4,0,1,0,1,1,0,3,1,0,2,1,1,0,1,3,0,6,3,1,3,4,1,2,2,0,3,4,3,3,3,4,12,4,2,5,4,7,5,2,8,2,8,2,4,9,6,8,2,3,4,4,14,1,0,4,0,2,0,1,0,0,8,249
"62","Chin","Mindat","AREA # 040351","Reazu(ST)","MMR004007","Matupi","Reazu(ST)",4,0,0,2,0,0,1,2,0,1,1,6,1,1,4,1,1,0,2,0,1,0,2,1,2,5,0,0,1,1,0,1,0,0,0,1,1,1,1,0,2,0,0,4,1,3,0,0,0,1,5,2,4,1,2,6,5,2,3,2,3,0,1,2,1,2,3,3,1,4,4,2,3,3,1,4,4,1,6,3,1,2,2,3,1,4,0,2,1,1,5,161
"63","Chin","Mindat","AREA # 040302","Matupi","MMR004007","Matupi","Matupi",6,4,3,1,0,1,2,5,1,4,10,2,3,2,3,2,2,4,3,3,3,3,1,4,2,6,2,3,1,1,0,2,3,1,3,2,3,1,2,0,4,5,3,1,9,3,4,1,3,2,4,3,1,0,4,5,6,1,8,4,10,3,4,4,9,9,4,3,8,2,17,6,4,5,10,7,2,3,5,2,21,0,4,3,3,0,1,1,1,2,10,338
"64","Chin","Mindat","AREA # 040303","Kanpalet","MMR004008","Kanpetlet","Kanpalet",5,1,1,1,1,0,0,2,1,2,1,1,2,1,1,0,1,1,2,0,2,2,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,3,1,1,0,2,1,1,6,0,5,1,1,4,3,3,1,3,5,4,2,5,2,1,2,3,3,1,4,2,1,2,1,4,2,3,0,2,3,0,1,4,4,11,1,0,2,2,1,1,0,0,0,6,159
"65","Chin","Mindat","AREA # 040304","Paletwat","MMR004009","Paletwa","Paletwat",3,1,1,4,0,7,3,1,2,4,4,3,4,2,3,2,4,1,4,4,6,2,4,4,2,4,1,4,1,2,0,2,2,0,1,3,5,1,2,2,5,1,4,2,2,3,2,0,5,2,6,5,4,6,4,9,8,3,5,3,16,5,2,9,8,15,10,11,5,5,20,2,3,11,2,13,8,2,10,6,21,4,6,7,4,4,5,1,6,2,19,426
"66","Chin","Mindat","AREA # 040352","Sami(ST)","MMR004009","Paletwa","Sami(ST)",1,1,1,0,2,2,1,2,0,0,3,1,3,1,2,0,0,0,1,1,1,0,1,1,0,0,0,0,2,0,2,2,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,3,1,3,1,0,0,0,1,1,2,0,1,2,0,4,1,1,2,3,1,1,3,8,1,1,2,2,3,3,2,0,0,6,0,1,2,0,1,0,0,0,0,8,109
"67","Sagaing","Sagaing","AREA # 050101","Sagaing","MMR005001","Sagaing","Sagaing",10,3,6,6,5,3,4,5,8,5,6,5,5,5,2,2,1,2,3,1,1,1,0,0,3,3,1,0,1,3,4,2,0,3,1,2,1,2,1,1,4,1,1,2,4,6,4,4,8,6,4,5,5,3,6,8,2,6,10,1,8,6,10,2,5,9,9,9,8,7,22,4,10,14,7,23,11,15,22,9,42,8,13,22,14,21,13,8,12,5,75,650
"68","Sagaing","Sagaing","AREA # 050102","Myinmu","MMR005002","Myinmu","Myinmu",9,1,2,1,1,1,2,4,1,2,2,0,4,1,0,0,1,0,2,2,1,0,2,0,0,2,0,0,2,2,2,1,0,1,0,2,0,0,0,0,1,2,1,2,2,1,1,1,3,1,0,1,2,2,2,5,1,3,5,1,8,2,3,7,4,6,3,7,4,2,11,2,6,5,3,18,6,8,12,3,18,10,5,12,4,9,6,6,9,5,18,310
"69","Sagaing","Sagaing","AREA # 050103","Myaung","MMR005003","Myaung","Myaung",5,1,0,0,3,0,0,2,0,3,0,0,1,1,1,0,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,2,0,1,2,1,1,2,1,1,1,1,2,0,2,1,3,4,2,2,1,7,1,1,4,4,3,2,4,9,3,5,3,3,9,6,10,6,3,9,6,8,6,3,7,7,9,15,8,24,4,17,11,7,9,4,5,1,5,32,335
"70","Sagaing","Shwebo","AREA # 050201","Shwebo","MMR005004","Shwebo","Shwebo",5,2,2,5,6,3,4,6,3,2,3,3,5,4,3,5,1,4,1,2,0,3,3,4,2,1,2,3,2,2,1,1,5,3,1,1,4,1,2,2,3,0,6,7,2,5,3,4,3,4,5,3,4,5,5,12,3,6,3,4,8,2,8,7,4,12,7,8,8,5,21,8,12,9,5,21,7,11,12,9,26,8,17,8,13,23,9,14,11,11,57,580
"71","Sagaing","Shwebo","AREA # 050251","Kyaukmyaung(ST)","MMR005004","Shwebo","Kyaukmyaung(ST)",0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,4,0,1,1,0,5,1,0,0,0,3,0,2,2,2,1,0,0,1,0,2,0,2,2,0,6,1,0,0,0,3,2,0,2,0,7,66
"72","Sagaing","Shwebo","AREA # 050202","Khin U","MMR005005","Khin-U","Khin U",2,0,0,2,1,4,3,1,2,1,3,0,2,1,3,1,3,3,1,1,2,2,0,1,1,4,1,2,1,1,2,0,0,1,2,3,2,1,1,0,1,4,1,1,1,3,1,0,3,0,2,1,3,3,0,3,2,1,1,1,6,2,4,1,0,7,3,7,2,4,9,4,5,6,5,12,3,10,10,6,16,9,7,11,5,11,5,12,6,4,31,316
"73","Sagaing","Shwebo","AREA # 050203","Wetlet","MMR005006","Wetlet","Wetlet",17,2,2,0,5,1,0,4,3,2,1,2,2,3,2,1,0,2,5,3,0,4,1,1,6,6,1,0,1,2,4,3,3,2,4,1,3,4,2,1,1,1,2,3,2,2,3,3,3,4,8,3,2,5,3,5,1,5,7,1,4,9,7,5,5,15,6,9,6,6,22,8,8,7,11,28,7,13,14,16,29,13,22,16,12,14,10,13,10,11,50,576
"74","Sagaing","Shwebo","AREA # 050204","Kambalu","MMR005007","Kanbalu","Kambalu",47,13,10,7,1,3,4,6,5,1,7,1,4,4,4,2,2,0,1,2,2,2,5,4,4,2,5,7,3,2,2,1,3,3,0,9,2,1,3,2,4,3,0,1,2,6,4,5,2,2,3,2,4,6,2,7,5,4,5,6,12,6,5,8,6,12,2,13,7,6,19,2,5,12,6,28,12,6,11,12,32,8,12,14,12,21,10,8,13,5,63,647
"75","Sagaing","Shwebo","AREA # 050205","Kyunhlau","MMR005008","Kyunhla","Kyunhlau",7,1,0,0,1,5,1,0,3,2,0,1,2,0,4,1,3,1,1,0,1,0,1,5,2,1,1,0,0,2,0,1,2,3,0,0,1,2,1,1,0,3,1,1,1,0,2,0,1,0,0,1,1,2,0,0,0,2,4,1,4,2,1,2,3,1,4,5,2,2,10,2,4,4,11,8,3,3,7,6,6,4,3,6,6,3,3,5,5,5,20,227
"76","Sagaing","Shwebo","AREA # 050206","Ye U","MMR005009","Ye-U","Ye U",6,1,1,2,0,2,3,2,2,0,3,2,0,3,1,0,1,2,2,1,1,1,1,1,0,0,0,1,3,0,4,5,1,0,1,1,1,5,1,1,2,2,2,4,3,2,0,4,1,1,5,0,0,0,1,0,4,4,2,2,1,2,2,6,3,5,7,6,1,3,10,4,8,9,5,10,7,8,11,4,17,15,12,16,8,12,6,11,13,9,47,379
"77","Sagaing","Shwebo","AREA # 050207","Depayin","MMR005010","Tabayin","Depayin",23,3,2,1,2,1,3,3,0,1,1,2,4,1,4,1,1,4,2,1,3,2,2,1,2,1,3,3,3,2,2,1,3,1,1,4,1,0,3,2,1,3,2,1,1,7,4,4,2,5,5,0,1,3,2,5,2,6,4,1,10,1,4,4,6,8,4,2,5,13,19,6,7,10,3,21,6,14,19,7,33,11,17,18,7,20,8,8,10,4,42,506
"78","Sagaing","Shwebo","AREA # 050208","Tasei","MMR005011","Taze","Tasei",15,5,3,4,3,0,2,2,1,4,6,1,1,3,2,2,3,0,0,1,1,2,0,1,0,5,2,2,1,2,3,1,0,3,1,1,2,3,3,1,3,1,0,2,1,3,6,2,4,2,4,0,5,4,5,2,4,7,3,4,3,8,5,3,2,8,5,9,4,5,16,5,5,16,14,14,8,9,16,8,24,5,11,10,18,22,10,10,10,12,43,492
"79","Sagaing","Monywa","AREA # 050301","Monywa","MMR005012","Monywa","Monywa",65,8,4,4,6,8,5,5,3,6,3,7,4,8,3,7,4,4,2,4,4,8,5,3,6,2,4,1,2,3,3,1,3,1,4,5,2,5,4,6,6,2,5,4,3,11,5,7,11,2,9,3,9,15,10,12,9,8,16,5,11,6,12,15,12,18,7,21,8,11,27,12,20,15,16,36,14,18,28,21,34,20,23,24,19,36,12,26,14,10,77,1007
"80","Sagaing","Monywa","AREA # 050302","Butalin","MMR005013","Budalin","Butalin",20,3,0,3,5,0,3,4,2,1,0,1,2,3,0,3,2,1,2,1,3,0,2,0,0,1,0,1,0,2,1,1,2,1,1,0,1,1,2,1,5,0,0,2,0,0,3,6,3,1,4,0,3,2,3,3,4,0,3,1,2,2,0,3,8,3,2,6,2,4,14,5,5,3,6,10,10,9,11,9,20,5,11,5,5,15,5,13,8,4,31,355
"81","Sagaing","Monywa","AREA # 050303","Ayartaw","MMR005014","Ayadaw","Ayartaw",13,5,0,3,3,2,3,1,0,4,3,2,1,1,2,0,0,6,1,1,3,0,6,0,3,4,3,2,2,1,4,0,3,3,2,1,0,0,1,2,7,3,2,3,0,1,1,2,6,3,7,2,2,5,3,7,1,6,5,5,11,5,7,5,4,11,3,9,5,3,11,7,9,12,8,21,8,4,11,2,27,7,12,15,7,19,6,9,9,0,37,466
"82","Sagaing","Monywa","AREA # 050304","Chaung Oo","MMR005015","Chaung-U","Chaung Oo",5,4,0,1,3,0,1,2,0,1,2,1,0,3,0,0,3,1,1,0,0,1,1,0,3,1,1,3,1,1,1,0,3,0,1,3,0,0,0,1,1,1,3,0,1,5,0,0,2,1,4,0,4,4,2,4,3,5,6,4,6,4,4,9,3,6,0,7,3,2,9,5,5,6,3,23,10,10,10,4,16,8,6,9,8,26,4,6,8,4,28,351
"83","Sagaing","Yinmarpin","AREA # 050901","Yinmarpin","MMR005016","Yinmarbin","Yinmarpin",12,5,2,2,2,1,4,3,3,1,4,1,2,0,1,0,2,0,1,2,3,0,1,0,0,0,2,1,3,0,1,0,0,3,2,1,1,0,0,1,1,0,1,0,1,2,3,0,0,2,5,1,1,2,4,4,0,5,2,3,5,2,4,3,4,10,4,8,4,2,8,0,3,7,4,11,5,5,13,3,22,9,11,8,5,10,9,6,3,4,28,324
"84","Sagaing","Yinmarpin","AREA # 050904","Kani","MMR005017","Kani","Kani",53,12,4,5,5,5,3,0,4,6,2,2,1,0,1,1,1,1,2,0,2,2,2,3,4,5,2,0,1,2,2,2,2,1,3,4,1,1,1,1,7,0,2,2,3,0,1,3,3,1,7,4,4,2,0,7,3,6,7,7,7,2,3,5,5,15,5,5,5,3,12,6,9,9,5,17,11,10,9,12,17,7,9,3,12,23,7,6,7,6,37,507
"85","Sagaing","Yinmarpin","AREA # 050902","Salingyi","MMR005018","Salingyi","Salingyi",10,1,2,6,0,4,4,3,0,3,1,3,2,1,1,4,1,2,1,0,1,2,1,1,2,0,3,2,2,0,0,0,1,0,0,2,1,3,0,1,1,0,0,0,1,2,0,1,1,4,8,2,1,2,2,4,2,5,2,3,2,2,0,9,5,6,0,6,7,0,9,4,5,8,5,12,8,10,12,1,12,8,10,10,10,13,3,4,5,2,38,338
"86","Sagaing","Yinmarpin","AREA # 050903","Palae","MMR005019","Pale","Palae",6,1,0,1,1,3,1,4,4,2,2,1,2,3,3,3,0,2,1,3,1,0,3,0,1,4,1,6,3,0,5,1,0,2,0,4,1,1,0,0,4,4,3,2,2,2,1,2,2,0,8,1,5,0,1,3,5,8,2,3,10,1,4,7,1,9,5,9,11,4,11,6,8,10,5,13,12,13,11,10,27,5,15,11,8,14,9,6,7,3,32,431
"87","Sagaing","Katha","AREA # 050401","Katha","MMR005020","Katha","Katha",1,0,3,1,2,1,1,5,2,3,1,1,4,3,1,1,4,1,5,2,3,5,1,1,2,2,3,2,0,3,2,0,1,1,0,0,1,0,0,2,3,0,1,1,2,2,0,0,1,2,1,3,3,2,2,5,6,4,1,4,4,3,2,2,5,6,5,7,3,3,5,3,3,2,8,7,6,7,9,5,14,4,5,5,7,5,8,4,3,1,16,281
"88","Sagaing","Katha","AREA # 050402","Indaw","MMR005021","Indaw","Indaw",24,6,3,2,0,0,1,0,1,2,0,1,0,0,2,1,0,0,0,2,3,2,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,2,1,0,0,1,0,1,2,3,1,4,1,1,0,1,4,2,2,3,1,3,2,6,1,2,2,1,1,4,6,0,3,3,5,7,4,7,5,2,4,5,6,10,8,8,4,10,2,4,12,227
"89","Sagaing","Katha","AREA # 050403","Tigyaing","MMR005022","Tigyaing","Tigyaing",15,1,3,2,1,2,4,2,1,1,1,0,0,2,2,1,2,0,1,0,1,3,3,1,2,3,2,1,2,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,4,0,1,1,0,3,1,1,3,2,0,1,1,2,2,3,2,0,2,1,3,3,4,2,0,7,1,3,4,3,7,4,8,5,2,4,2,2,3,4,5,6,3,2,4,14,202
"90","Sagaing","Katha","AREA # 050404","Banmauk","MMR005023","Banmauk","Banmauk",13,1,1,0,3,2,1,2,0,5,2,1,2,0,2,1,1,2,1,0,1,0,0,0,1,0,1,0,1,2,0,2,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,3,1,0,1,0,0,2,0,1,0,0,1,1,2,1,3,1,3,7,1,3,3,5,8,5,7,2,6,2,3,2,4,5,5,0,3,2,5,8,163
"91","Sagaing","Katha","AREA # 050405","Kawlin","MMR005024","Kawlin","Kawlin",13,7,2,3,1,2,1,2,0,2,1,1,0,4,3,0,2,2,1,0,2,1,1,4,3,1,3,5,3,2,1,1,0,2,1,3,2,2,2,0,0,1,2,1,0,2,2,1,1,1,3,3,3,2,2,1,2,0,2,5,4,5,6,9,3,3,7,5,5,2,10,0,6,3,8,17,9,9,8,14,10,4,7,8,9,7,6,5,6,7,20,342
"92","Sagaing","Katha","AREA # 050406","Wuntho","MMR005025","Wuntho","Wuntho",0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,2,1,0,0,1,1,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,1,2,0,1,2,0,0,0,0,2,1,0,0,1,0,1,2,1,0,1,1,1,1,0,1,1,2,2,5,1,0,3,0,1,3,4,2,3,4,9,6,3,7,6,4,3,4,8,6,5,2,3,3,4,8,149
"93","Sagaing","Katha","AREA # 050407","Pinlebu","MMR005026","Pinlebu","Pinlebu",18,1,0,2,1,3,6,3,2,1,1,2,0,0,1,1,3,3,0,1,1,0,0,2,1,1,2,1,3,1,0,1,4,2,1,1,3,1,0,1,2,0,2,2,1,3,1,1,0,1,1,3,4,4,3,1,2,2,0,2,1,4,7,0,2,0,3,2,1,1,7,3,7,3,6,8,4,5,5,5,8,6,4,4,7,5,4,1,0,5,10,238
"94","Sagaing","Kalay","AREA # 050501","Kalay","MMR005027","Kale","Kalay",3,5,4,6,8,8,6,2,4,4,3,5,4,8,3,3,4,5,5,4,5,4,3,7,4,9,6,3,9,7,3,4,3,4,6,7,3,5,7,3,8,2,1,9,3,4,9,4,6,5,7,9,11,11,9,7,10,10,12,9,13,4,5,9,11,12,12,12,8,9,21,9,13,19,14,30,10,11,16,19,25,8,13,13,15,11,10,11,8,2,34,749
"95","Sagaing","Kalay","AREA # 050502","Kalewa","MMR005028","Kalewa","Kalewa",6,0,0,0,2,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,1,2,0,2,1,2,1,1,2,1,0,1,3,4,2,0,2,4,1,0,3,2,0,4,66
"96","Sagaing","Kalay","AREA # 050503","Mingin","MMR005029","Mingin","Mingin",3,0,4,3,2,4,3,1,1,0,1,0,0,2,2,1,0,1,1,0,3,0,0,2,2,0,0,0,3,1,0,1,0,0,1,2,0,0,0,1,0,2,0,2,0,1,1,1,1,3,3,1,0,0,0,3,2,2,1,3,3,1,3,2,1,5,4,3,3,3,6,4,4,1,4,5,5,2,5,2,11,3,5,4,3,3,1,6,4,5,13,195
"97","Sagaing","Tamu","AREA # 050601","Tamu","MMR005030","Tamu","Tamu",4,2,0,1,0,1,0,1,1,2,0,0,2,1,2,3,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,2,0,2,1,1,1,2,0,0,0,2,0,1,0,2,2,3,3,2,0,3,2,1,2,0,3,2,2,3,4,2,0,1,0,0,6,90
"98","Sagaing","Tamu","AREA # 050651","Myothit(ST)","MMR005030","Tamu","Myothit(ST)",0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1,1,1,0,1,1,0,0,1,4,40
"99","Sagaing","Tamu","AREA # 050652","Khampat(ST)","MMR005030","Tamu","Khampat(ST)",8,1,0,4,1,2,0,1,1,1,0,0,1,0,2,0,0,1,1,1,3,1,5,3,0,0,1,1,1,2,2,1,1,0,0,2,0,0,2,0,0,0,2,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,3,0,0,0,1,2,1,2,1,0,5,0,3,2,4,1,2,2,1,1,6,2,0,1,1,0,1,2,0,1,5,112
"100","Sagaing","Mawlaik","AREA # 050701","Mawlaik","MMR005031","Mawlaik","Mawlaik",0,1,1,4,2,0,1,2,2,1,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,2,0,0,0,1,1,0,0,2,1,3,1,1,0,1,0,1,1,3,1,3,1,2,1,1,2,0,1,0,2,2,0,1,2,3,1,2,3,2,7,0,0,3,1,3,2,2,4,2,2,7,6,5,3,4,4,4,1,1,10,144
"101","Sagaing","Mawlaik","AREA # 050702","Phaungpyin","MMR005032","Paungbyin","Phaungpyin",2,4,1,0,1,1,0,1,0,1,1,0,1,3,1,0,1,4,1,1,1,1,2,0,1,2,0,0,0,0,2,2,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,2,3,1,1,2,0,0,1,3,3,3,2,4,2,3,1,1,5,2,3,5,3,3,3,1,4,10,2,9,7,6,3,2,6,13,7,4,4,9,3,4,0,6,7,204
"102","Sagaing","Hkamti","AREA # 050801","Hkamti","MMR005033","Hkamti","Hkamti",3,3,4,2,2,1,1,1,1,0,0,0,0,0,1,0,2,2,1,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,0,2,1,1,2,0,1,0,0,1,1,1,2,5,0,0,0,1,0,0,1,2,1,0,0,0,4,2,1,0,0,1,1,2,0,0,1,1,2,0,2,2,0,0,0,1,5,87
"103","Sagaing","Hkamti","AREA # 050802","Homalin","MMR005034","Homalin","Homalin",24,10,5,2,3,3,1,2,3,5,2,2,5,4,1,1,2,3,2,1,1,2,1,2,1,4,6,2,0,1,2,0,2,3,1,1,1,0,2,0,2,2,1,1,2,2,0,3,0,3,0,1,5,3,2,4,1,2,4,3,4,4,3,10,4,5,5,8,4,2,9,4,4,6,5,11,10,3,11,4,8,5,8,2,6,6,5,6,5,7,21,349
"104","Sagaing","Hkamti","AREA # 050803","Leshi","MMR005035","Lay Shi","Leshi",0,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26
"105","Sagaing","Hkamti","AREA # 050851","Mobaingluk(ST)","MMR005035","Lay Shi","Mobaingluk(ST)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"106","Sagaing","Hkamti","AREA # 050852","Sonemara(ST)","MMR005035","Lay Shi","Sonemara(ST)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,6
"107","Sagaing","Hkamti","AREA # 050804","Lahe","MMR005036","Lahe","Lahe",9,1,0,0,2,1,1,1,1,1,2,0,0,0,1,0,1,2,0,1,2,2,0,1,1,0,1,2,0,1,1,1,1,1,0,2,0,0,0,1,4,0,1,0,1,2,1,0,6,0,7,0,0,0,0,1,2,0,3,0,11,0,1,0,0,2,0,0,2,0,8,0,1,0,1,2,1,0,2,0,5,1,0,0,1,1,0,0,1,1,9,119
"108","Sagaing","Hkamti","AREA # 050853","Htanparkway(ST)","MMR005036","Lahe","Htanparkway(ST)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
"109","Sagaing","Hkamti","AREA # 050805","Nanyun","MMR005037","Nanyun","Nanyun",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"110","Sagaing","Hkamti","AREA # 050854","Pansaung(ST)","MMR005037","Nanyun","Pansaung(ST)",4,2,1,0,0,1,0,0,0,1,0,1,1,1,3,0,1,0,1,1,1,0,0,1,1,0,2,0,0,1,1,2,0,0,1,3,2,0,1,3,3,1,2,2,0,1,0,2,1,3,4,0,1,3,0,0,1,0,2,0,4,1,2,1,0,2,3,0,3,1,3,1,2,0,4,3,1,1,1,0,3,3,0,2,0,0,0,0,1,0,4,109
"111","Sagaing","Hkamti","AREA # 050855","Donhee(ST)","MMR005037","Nanyun","Donhee(ST)",0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,1,1,3,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,3,40
"112","Tanintharyi","Dawei","AREA # 060151","Myitta(ST)","MMR006001","Dawei","Myitta(ST)",7,5,0,7,0,0,1,1,2,0,0,3,1,1,0,1,0,0,0,0,1,1,1,0,1,2,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,1,0,1,1,2,3,1,1,0,1,0,1,4,1,1,0,0,4,0,4,2,4,0,5,3,0,0,5,1,2,2,0,2,2,3,1,0,3,0,1,2,4,2,0,0,4,1,1,0,8,126
"113","Tanintharyi","Dawei","AREA # 060101","Dawei","MMR006001","Dawei","Dawei",26,11,8,4,2,3,2,3,1,3,2,1,0,4,0,0,5,0,3,1,2,2,3,2,0,1,1,0,0,3,0,0,2,2,2,3,1,2,1,2,2,1,4,2,1,3,1,4,3,2,7,1,5,4,2,2,6,4,5,6,7,6,9,8,6,12,6,7,10,5,11,9,6,10,9,13,9,6,11,3,9,9,15,9,6,17,14,11,9,8,47,490
"114","Tanintharyi","Dawei","AREA # 060102","Lounglon","MMR006002","Launglon","Lounglon",3,8,3,3,2,6,1,2,3,2,4,4,0,2,0,1,1,1,1,3,3,1,1,1,1,0,0,0,1,3,0,1,1,2,1,4,1,0,2,0,0,1,0,2,0,6,2,0,0,2,3,2,5,7,2,3,5,9,4,6,6,4,4,9,7,14,6,9,5,6,8,1,7,7,9,23,8,11,10,4,9,11,11,13,10,18,14,11,14,8,66,475
