"","SR","District","AreaCode","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","AtAb90","AllAges"
"53","Kayin","Kawkareik","AREA # 030452","Kyaidon(ST)","MMR003007","Kyainseikgyi","Kyaidon(ST)",53,13,3,3,3,2,0,1,1,0,5,1,0,2,0,0,2,0,2,2,2,1,1,0,1,1,0,1,1,0,0,0,2,0,0,3,0,0,1,0,2,0,1,0,0,1,1,1,1,1,2,0,0,2,1,0,5,0,2,2,5,2,3,2,0,8,1,2,2,1,10,1,1,2,0,3,0,0,2,1,5,0,3,2,0,6,2,1,3,1,7,205
"54","Chin","Falam","AREA # 040251","Rihkhuadal(ST)","MMR004001","Falam","Rihkhuadal(ST)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23
"55","Chin","Falam","AREA # 040201","Falam","MMR004001","Falam","Falam",0,0,1,2,0,1,1,3,1,5,2,2,2,0,2,1,1,3,3,2,0,2,1,8,1,3,5,1,2,8,4,3,6,2,2,3,1,2,2,2,6,3,7,4,3,7,8,7,7,3,9,1,6,5,8,3,9,11,4,9,10,3,4,5,4,14,9,5,11,1,21,7,4,13,12,9,10,5,10,11,10,5,5,2,8,7,5,4,3,3,17,447
"56","Chin","Haka","AREA # 040101","HaKa","MMR004002","Hakha","HaKa",12,4,4,4,1,0,2,3,1,3,3,0,1,4,3,2,3,0,3,1,3,1,2,0,2,1,1,1,3,2,4,0,2,0,0,3,1,1,1,0,5,2,2,1,4,14,4,2,4,4,8,4,9,3,6,10,11,7,4,1,13,2,4,7,8,13,5,7,7,8,25,2,7,5,8,14,3,2,5,3,13,1,4,3,4,7,0,2,1,1,15,386
"57","Chin","Haka","AREA # 040102","Thantlang","MMR004003","Thantlang","Thantlang",12,7,5,1,2,3,7,6,0,2,0,2,1,1,3,4,1,2,6,1,6,0,1,5,5,5,2,1,11,7,9,1,6,3,1,5,2,2,1,0,4,1,2,4,5,4,3,2,6,1,7,5,5,1,1,4,4,2,1,1,6,1,1,4,4,6,4,2,2,2,10,1,4,6,6,10,9,3,5,4,11,0,2,6,3,3,2,5,0,1,15,340
"58","Chin","Falam","AREA # 040202","Tedim","MMR004004","Tedim","Tedim",2,0,1,1,1,1,2,6,4,2,2,5,3,1,6,5,6,3,7,4,9,3,4,7,5,4,5,11,9,12,10,6,6,6,5,8,6,4,4,3,12,2,6,16,11,11,12,14,14,8,29,8,11,13,13,7,15,10,10,5,18,7,9,12,7,12,2,5,9,9,9,6,9,10,1,4,3,9,8,4,7,2,4,7,12,5,1,2,4,4,7,624
"59","Chin","Falam","AREA # 040252","Cikha(ST)","MMR004005","Tonzang","Cikha(ST)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,2,1,1,0,0,0,1,0,0,2,0,4,1,0,4,0,0,1,0,0,0,2,0,1,4,1,1,1,0,1,1,0,0,0,0,0,1,0,1,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,49
"60","Chin","Falam","AREA # 040203","Tonzaung","MMR004005","Tonzang","Tonzaung",2,3,3,0,2,0,2,0,0,1,2,0,1,0,4,1,0,1,1,0,1,0,0,1,0,3,1,1,2,1,2,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,8,1,1,1,1,2,0,1,3,1,1,2,0,1,0,2,3,0,1,1,3,0,1,0,0,1,0,0,0,1,4,1,0,1,1,0,0,0,0,3,0,89
"61","Chin","Mindat","AREA # 040301","Mindat","MMR004006","Mindat","Mindat",5,5,0,2,0,2,3,0,1,0,1,1,2,1,0,4,2,2,0,0,4,3,1,7,2,9,1,3,4,0,2,0,1,1,0,2,1,1,1,3,5,0,5,5,3,3,5,4,6,4,6,1,1,1,4,6,2,3,3,6,10,3,3,4,5,11,5,2,3,2,10,1,5,9,7,9,3,4,4,3,15,2,0,3,0,3,0,1,0,0,9,286
"62","Chin","Mindat","AREA # 040351","Reazu(ST)","MMR004007","Matupi","Reazu(ST)",11,5,5,7,10,3,7,4,3,2,0,2,1,0,0,2,1,0,1,0,1,0,3,1,4,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,2,4,2,0,0,1,4,3,1,0,5,5,2,3,4,0,5,1,1,1,3,5,4,3,3,5,11,6,4,4,1,5,4,1,6,3,3,1,2,2,2,3,0,2,1,1,6,218
"63","Chin","Mindat","AREA # 040302","Matupi","MMR004007","Matupi","Matupi",8,2,3,2,3,2,5,8,6,3,8,3,2,4,3,3,1,4,2,3,9,2,2,4,3,4,2,2,2,2,3,1,6,1,3,2,8,1,2,1,11,8,3,1,11,14,6,3,6,1,9,3,2,6,6,5,7,2,7,4,15,4,6,8,11,12,6,5,8,3,19,6,5,5,8,4,2,3,6,4,20,0,3,3,6,0,2,1,1,2,13,441
"64","Chin","Mindat","AREA # 040303","Kanpalet","MMR004008","Kanpetlet","Kanpalet",4,2,1,1,2,0,1,2,0,0,2,0,2,1,1,0,0,2,0,4,3,1,1,2,1,1,2,1,0,1,2,0,0,0,0,1,0,1,1,1,2,1,2,1,1,2,0,1,2,0,3,2,4,2,1,5,3,1,5,3,2,2,3,2,0,1,2,1,3,1,6,1,3,1,2,4,0,0,4,5,11,0,0,1,2,0,1,0,0,0,6,149
"65","Chin","Mindat","AREA # 040304","Paletwat","MMR004009","Paletwa","Paletwat",2,1,4,3,2,6,2,4,4,6,5,3,4,1,1,4,4,3,7,3,6,2,2,6,4,2,3,3,2,2,5,1,5,2,1,6,4,4,3,2,7,1,3,2,2,6,1,1,4,4,10,5,2,9,7,12,7,5,7,7,16,6,3,9,7,11,13,13,4,7,13,2,3,9,4,10,6,0,8,5,19,4,4,7,3,2,3,1,6,1,14,449
"66","Chin","Mindat","AREA # 040352","Sami(ST)","MMR004009","Paletwa","Sami(ST)",1,1,1,0,1,1,1,4,0,0,3,1,3,2,3,0,1,1,2,2,1,1,1,2,1,1,1,2,3,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,1,3,0,1,2,0,1,1,0,1,0,2,0,2,1,0,4,0,3,0,3,2,1,1,1,3,5,0,0,1,3,3,1,1,2,0,6,0,2,2,0,1,1,0,0,0,5,113
"67","Sagaing","Sagaing","AREA # 050101","Sagaing","MMR005001","Sagaing","Sagaing",8,10,6,7,7,3,6,12,8,6,11,6,3,9,4,6,5,7,3,4,3,2,3,0,4,2,3,1,3,2,5,7,4,7,2,4,4,6,5,3,7,3,3,1,4,5,9,4,6,6,5,4,7,5,4,10,8,6,3,3,3,5,7,6,3,13,6,5,4,5,10,3,10,5,5,18,5,4,9,5,18,5,10,11,4,11,5,6,8,2,40,555
"68","Sagaing","Sagaing","AREA # 050102","Myinmu","MMR005002","Myinmu","Myinmu",4,3,1,1,2,4,3,4,4,3,3,3,6,1,2,2,2,0,3,4,4,1,1,0,3,4,2,0,4,1,4,2,0,0,1,2,1,2,2,0,1,2,0,1,1,4,1,2,2,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,2,0,3,1,1,4,0,2,2,1,8,5,3,4,0,10,3,2,5,0,6,1,3,6,3,10,199
"69","Sagaing","Sagaing","AREA # 050103","Myaung","MMR005003","Myaung","Myaung",5,1,0,0,3,0,0,3,1,1,3,1,1,0,1,0,2,5,0,1,4,2,0,3,2,0,1,1,0,0,1,1,0,3,1,4,1,0,0,1,2,4,1,0,2,2,0,3,1,2,0,5,0,0,1,2,2,1,2,2,5,1,1,2,2,2,3,3,1,0,6,2,6,2,3,6,6,3,5,3,14,3,12,6,2,6,3,3,1,3,20,220
"70","Sagaing","Shwebo","AREA # 050201","Shwebo","MMR005004","Shwebo","Shwebo",2,2,3,5,5,3,5,6,5,5,8,5,9,9,9,5,3,4,3,7,2,6,7,4,5,1,3,3,4,0,7,3,5,3,2,2,4,2,2,2,6,2,8,2,4,8,2,0,3,1,6,1,1,3,0,4,2,2,3,3,5,2,0,0,2,6,1,4,2,2,10,4,5,3,2,13,1,3,4,2,8,0,5,5,8,11,1,6,6,3,23,378
"71","Sagaing","Shwebo","AREA # 050251","Kyaukmyaung(ST)","MMR005004","Shwebo","Kyaukmyaung(ST)",0,0,1,0,1,2,0,0,1,1,0,1,1,0,1,1,2,1,1,1,1,0,1,0,0,0,0,0,2,0,3,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,1,0,1,0,4,47
"72","Sagaing","Shwebo","AREA # 050202","Khin U","MMR005005","Khin-U","Khin U",1,0,0,1,2,1,3,1,2,1,3,3,5,4,1,2,4,4,5,1,5,1,3,1,2,5,3,3,1,2,3,1,0,1,2,3,1,1,2,2,5,1,4,3,0,4,0,3,1,1,3,1,1,2,2,2,1,2,2,0,6,2,2,2,0,1,2,2,1,3,8,2,2,2,2,5,1,2,2,1,8,6,7,4,5,5,5,3,4,3,18,240
"73","Sagaing","Shwebo","AREA # 050203","Wetlet","MMR005006","Wetlet","Wetlet",9,5,1,0,5,2,0,3,4,2,6,3,3,5,3,1,3,6,6,8,5,3,3,4,4,7,5,2,2,2,6,1,2,5,2,3,0,7,1,1,6,2,4,1,1,4,4,2,4,0,3,2,3,1,0,8,4,4,2,0,2,5,4,2,0,6,1,7,3,1,11,4,7,3,4,13,3,7,7,6,18,9,10,14,11,10,7,6,5,9,30,420
"74","Sagaing","Shwebo","AREA # 050204","Kambalu","MMR005007","Kanbalu","Kambalu",43,25,18,8,2,7,9,8,8,7,9,4,6,9,7,6,5,4,9,1,4,5,3,5,2,0,5,6,1,3,4,3,2,7,2,5,2,4,1,2,6,1,4,2,4,7,1,5,5,0,7,0,1,3,0,5,1,2,6,5,6,3,4,1,2,6,3,7,4,5,9,1,7,7,4,15,12,3,10,6,16,4,7,6,3,5,4,6,7,2,45,546
"75","Sagaing","Shwebo","AREA # 050205","Kyunhlau","MMR005008","Kyunhla","Kyunhlau",2,0,0,0,1,5,5,1,3,2,0,2,3,4,6,3,3,2,6,2,1,0,2,2,1,2,1,3,0,2,2,1,2,1,1,1,0,0,3,0,3,1,1,0,2,1,2,1,1,0,3,0,1,2,1,0,0,2,0,0,0,0,0,1,1,0,1,4,1,2,4,1,3,3,1,2,1,1,1,4,1,2,1,3,2,0,2,3,4,2,16,163
"76","Sagaing","Shwebo","AREA # 050206","Ye U","MMR005009","Ye-U","Ye U",5,1,1,3,0,2,2,3,5,2,5,3,0,5,6,0,6,4,2,3,2,2,2,1,1,1,2,0,3,4,3,1,4,2,0,2,1,2,1,1,2,1,3,1,2,3,0,1,2,3,3,0,1,1,3,0,0,4,2,1,2,0,0,6,1,3,5,1,0,2,5,2,5,7,1,7,7,2,3,0,9,5,8,3,6,4,5,6,4,7,22,264
"77","Sagaing","Shwebo","AREA # 050207","Depayin","MMR005010","Tabayin","Depayin",15,5,2,2,1,0,2,4,2,5,6,5,4,8,7,8,4,3,6,0,4,1,4,2,2,0,1,2,7,2,4,1,3,2,2,4,1,1,1,1,0,4,0,3,0,5,2,4,1,0,4,1,1,5,1,3,1,0,1,1,1,1,1,1,1,3,2,1,0,5,13,1,4,5,1,12,3,7,6,0,21,5,7,13,4,14,5,4,5,3,28,348
"78","Sagaing","Shwebo","AREA # 050208","Tasei","MMR005011","Taze","Tasei",13,10,11,6,5,4,2,5,6,4,10,5,7,7,6,4,8,6,8,3,5,1,1,3,3,14,1,3,3,2,3,6,3,4,2,3,3,3,5,1,5,1,0,2,0,2,6,1,2,2,8,1,4,3,0,3,4,4,0,2,3,0,2,1,1,5,3,7,1,4,6,2,3,6,3,3,5,7,9,5,12,2,5,6,6,17,5,3,4,11,28,424
"79","Sagaing","Monywa","AREA # 050301","Monywa","MMR005012","Monywa","Monywa",13,3,5,3,2,7,3,7,6,8,9,7,7,10,7,10,4,8,3,6,6,7,6,3,6,8,8,4,8,3,4,1,4,2,3,4,3,5,3,5,7,2,4,5,4,9,4,2,8,1,8,1,4,9,1,7,1,4,6,3,6,2,4,5,5,12,1,9,5,6,8,2,13,4,7,13,6,4,11,11,16,6,11,8,7,13,4,8,7,4,38,567
"80","Sagaing","Monywa","AREA # 050302","Butalin","MMR005013","Budalin","Butalin",8,12,3,2,3,0,3,5,4,1,3,0,8,5,4,1,6,4,2,3,4,3,3,1,2,1,0,2,2,0,2,0,3,1,1,2,2,1,2,0,5,3,2,3,1,3,0,2,4,1,3,1,1,3,3,0,1,2,4,0,1,1,1,1,2,3,2,4,1,1,4,2,1,4,3,1,1,8,2,3,12,3,7,4,2,9,3,3,4,2,11,257
"81","Sagaing","Monywa","AREA # 050303","Ayartaw","MMR005014","Ayadaw","Ayartaw",11,1,1,5,2,1,4,4,0,4,3,3,4,6,3,1,1,4,6,2,5,1,4,3,1,8,1,3,3,0,2,1,2,3,2,4,0,0,4,0,1,4,2,2,0,8,1,1,3,2,3,3,1,2,1,5,0,1,2,1,7,3,2,4,1,2,2,3,3,1,9,8,5,2,3,16,3,3,7,2,16,4,5,8,6,12,2,3,3,0,28,329
"82","Sagaing","Monywa","AREA # 050304","Chaung Oo","MMR005015","Chaung-U","Chaung Oo",4,4,0,2,1,2,1,4,1,0,4,4,0,4,4,0,6,3,0,1,1,1,0,2,3,0,3,2,1,2,2,0,4,2,2,1,1,1,2,1,3,1,2,3,1,4,4,3,3,3,3,1,2,3,3,4,5,6,6,4,6,2,0,6,2,3,1,3,2,2,9,2,4,3,5,16,7,5,3,3,11,3,3,1,4,16,0,3,3,4,17,289
"83","Sagaing","Yinmarpin","AREA # 050901","Yinmarpin","MMR005016","Yinmarbin","Yinmarpin",7,4,1,1,2,0,7,6,3,6,3,3,3,5,3,1,3,2,2,2,4,0,2,3,1,2,2,3,2,1,2,1,0,3,3,3,1,1,0,0,3,0,1,1,1,4,0,1,0,1,2,1,1,2,1,2,0,1,5,2,3,4,2,4,3,5,2,2,1,2,3,0,1,4,2,3,3,3,8,0,8,4,6,7,2,4,4,5,6,3,17,248
"84","Sagaing","Yinmarpin","AREA # 050904","Kani","MMR005017","Kani","Kani",30,9,3,3,4,5,2,6,3,7,7,3,6,1,4,4,0,2,5,2,9,1,4,3,1,5,0,1,3,5,1,4,4,0,2,4,2,3,1,0,4,0,1,2,2,2,1,1,0,2,3,4,0,4,1,4,0,3,3,2,6,2,2,0,1,5,4,6,1,0,14,3,5,5,1,6,4,9,7,6,12,6,7,6,6,21,5,3,5,2,24,382
"85","Sagaing","Yinmarpin","AREA # 050902","Salingyi","MMR005018","Salingyi","Salingyi",10,0,0,5,0,4,3,5,0,5,4,6,5,6,2,2,0,2,3,2,4,3,1,2,4,2,2,2,3,1,4,1,4,0,1,4,1,1,2,2,1,3,1,0,1,1,1,2,1,0,1,2,1,2,0,1,2,4,1,0,7,1,2,3,2,1,1,4,2,1,6,3,2,3,3,5,1,5,4,1,6,1,7,3,6,4,0,4,3,1,16,241
"86","Sagaing","Yinmarpin","AREA # 050903","Palae","MMR005019","Pale","Palae",2,1,2,0,1,3,2,5,2,2,5,3,2,6,2,5,2,5,1,3,1,0,2,1,4,6,5,3,1,1,2,2,0,1,0,2,1,1,2,1,5,3,1,0,3,2,2,0,2,0,5,1,1,2,0,3,1,1,3,2,2,0,2,0,2,8,4,0,5,4,4,2,4,3,5,7,9,5,6,3,11,3,5,7,1,9,4,0,2,1,17,262
"87","Sagaing","Katha","AREA # 050401","Katha","MMR005020","Katha","Katha",0,1,2,1,1,2,1,4,3,5,4,3,5,9,1,3,6,3,5,4,4,5,4,0,0,5,1,1,2,1,3,2,2,1,2,1,1,1,1,3,3,2,4,3,0,3,0,0,2,1,2,1,1,3,0,4,3,1,1,3,3,2,2,2,2,5,1,2,0,3,3,0,1,1,6,7,4,4,4,4,4,2,1,5,3,3,5,1,2,2,6,230
"88","Sagaing","Katha","AREA # 050402","Indaw","MMR005021","Indaw","Indaw",21,4,3,3,4,2,3,4,3,6,1,4,3,2,3,2,1,0,4,3,1,2,1,2,1,5,1,4,1,2,4,1,1,1,0,2,0,6,1,2,3,0,4,0,0,1,0,0,2,1,0,3,3,0,0,3,0,0,1,1,1,2,2,2,1,1,1,2,2,0,4,0,2,1,4,2,0,1,3,2,3,1,2,4,3,4,3,6,1,4,5,205
"89","Sagaing","Katha","AREA # 050403","Tigyaing","MMR005022","Tigyaing","Tigyaing",13,2,4,3,0,1,6,3,4,3,6,1,0,2,4,3,0,0,2,1,0,1,2,0,0,3,2,0,2,0,1,1,2,0,1,0,1,0,0,1,1,1,1,1,0,2,0,0,0,1,0,0,0,0,1,1,1,3,0,2,1,2,0,0,1,1,4,2,0,1,2,1,1,3,3,6,3,4,1,1,4,2,1,1,1,3,4,0,1,3,8,155
"90","Sagaing","Katha","AREA # 050404","Banmauk","MMR005023","Banmauk","Banmauk",7,4,1,0,2,3,4,4,2,8,3,2,4,0,2,3,1,5,0,1,2,4,1,2,4,1,0,1,1,2,3,2,0,1,0,5,0,1,3,0,3,1,5,1,2,2,3,2,3,3,3,1,0,2,1,1,3,1,1,4,2,0,2,3,1,2,1,2,1,4,1,1,1,2,3,5,3,1,1,7,3,4,0,2,2,3,2,0,1,1,7,199
"91","Sagaing","Katha","AREA # 050405","Kawlin","MMR005024","Kawlin","Kawlin",10,11,3,5,4,1,4,1,0,6,4,4,6,9,5,2,3,4,3,2,5,1,8,4,5,3,2,4,2,3,2,3,1,3,1,3,1,2,2,1,2,4,1,2,0,2,1,3,0,0,4,2,1,1,1,2,0,1,1,3,2,1,1,3,3,1,4,2,1,1,7,1,2,1,3,6,2,4,7,6,7,3,5,4,5,4,2,3,4,4,15,288
"92","Sagaing","Katha","AREA # 050406","Wuntho","MMR005025","Wuntho","Wuntho",0,0,0,1,0,0,1,0,0,4,4,3,3,2,2,2,0,2,1,1,0,3,2,1,1,3,1,2,2,1,3,0,3,0,2,1,3,0,0,1,0,2,1,1,0,0,1,0,1,1,3,0,1,3,2,1,0,2,0,1,2,0,2,3,3,1,0,3,0,0,4,1,2,1,3,4,1,1,2,2,2,1,2,4,3,3,2,1,0,1,4,133
"93","Sagaing","Katha","AREA # 050407","Pinlebu","MMR005026","Pinlebu","Pinlebu",23,3,1,3,1,2,2,6,6,3,4,3,2,3,10,4,4,2,3,3,7,3,3,3,2,1,0,3,0,0,2,0,3,1,0,2,1,3,1,2,0,0,2,1,2,3,1,1,1,1,1,0,2,2,3,1,3,1,0,1,2,1,3,1,0,2,3,0,2,3,4,1,3,4,2,5,4,2,4,6,6,6,2,5,9,4,0,2,3,3,7,250
"94","Sagaing","Kalay","AREA # 050501","Kalay","MMR005027","Kale","Kalay",1,2,3,9,7,8,12,7,7,9,6,7,9,20,8,8,12,6,10,8,12,3,10,11,13,15,11,8,15,8,19,13,13,12,12,12,5,5,6,3,10,4,5,6,2,12,8,10,15,7,18,12,19,15,9,12,10,8,13,9,19,4,6,13,10,16,10,10,9,5,21,6,8,13,15,17,8,7,10,11,23,4,11,7,10,8,4,9,5,0,24,892
"95","Sagaing","Kalay","AREA # 050502","Kalewa","MMR005028","Kalewa","Kalewa",5,0,1,0,2,0,1,1,1,0,0,2,3,2,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,2,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,1,1,2,1,4,0,4,0,1,2,0,3,0,2,0,0,2,0,0,1,0,2,0,0,2,2,2,0,1,1,0,1,74
"96","Sagaing","Kalay","AREA # 050503","Mingin","MMR005029","Mingin","Mingin",3,0,1,2,1,3,4,3,3,2,2,1,2,4,3,1,1,2,3,2,7,2,2,2,1,3,2,0,4,1,2,2,4,0,1,1,2,3,0,2,0,0,3,2,2,2,0,0,0,2,6,1,0,0,0,1,1,0,1,2,1,1,1,1,1,1,1,3,2,0,5,0,1,1,1,4,2,1,4,2,6,2,2,2,3,3,0,1,1,3,4,167
"97","Sagaing","Tamu","AREA # 050601","Tamu","MMR005030","Tamu","Tamu",4,2,0,2,0,1,0,2,1,0,1,0,2,1,2,3,1,2,1,1,2,1,0,0,1,0,1,1,0,4,1,2,2,3,1,1,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,3,0,0,0,0,1,1,1,0,0,2,2,0,2,3,1,0,2,0,0,3,86
"98","Sagaing","Tamu","AREA # 050651","Myothit(ST)","MMR005030","Tamu","Myothit(ST)",0,0,1,0,0,1,0,0,1,1,1,0,2,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4,35
"99","Sagaing","Tamu","AREA # 050652","Khampat(ST)","MMR005030","Tamu","Khampat(ST)",8,3,2,4,2,1,0,0,1,2,1,2,0,0,1,2,1,2,0,3,0,0,3,1,1,3,1,3,2,2,3,3,1,0,1,4,0,0,2,0,3,0,1,0,0,2,1,2,0,1,3,1,2,1,3,0,0,2,3,1,2,0,0,3,0,3,2,1,1,0,6,0,2,3,4,1,1,3,2,1,5,3,0,1,1,0,0,1,0,1,3,141
"100","Sagaing","Mawlaik","AREA # 050701","Mawlaik","MMR005031","Mawlaik","Mawlaik",2,2,1,5,1,1,2,2,3,4,1,1,1,1,1,1,1,0,1,0,1,0,0,1,2,1,1,2,0,2,1,0,0,2,2,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,3,2,0,2,0,3,3,0,3,0,3,2,0,1,4,0,2,1,0,1,1,0,0,1,1,2,2,2,1,2,3,7,2,2,1,2,2,3,0,0,4,121
"101","Sagaing","Mawlaik","AREA # 050702","Phaungpyin","MMR005032","Paungbyin","Phaungpyin",2,0,0,0,1,0,1,2,4,2,8,6,2,5,0,5,5,5,0,1,3,1,3,0,2,3,1,1,1,1,4,0,0,1,2,1,2,2,3,0,3,0,0,0,0,2,0,0,2,0,3,0,2,1,1,4,4,3,2,1,4,1,2,0,2,4,2,4,1,2,7,1,4,6,0,5,1,6,3,1,3,3,6,3,5,7,2,0,0,5,3,201
"102","Sagaing","Hkamti","AREA # 050801","Hkamti","MMR005033","Hkamti","Hkamti",3,3,3,0,2,1,0,1,0,1,0,0,2,0,2,1,4,2,0,2,2,1,3,0,0,2,1,0,0,1,1,0,0,1,1,1,0,0,2,2,5,1,0,0,1,3,0,1,2,1,1,0,1,1,0,2,2,3,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,1,4,87
"103","Sagaing","Hkamti","AREA # 050802","Homalin","MMR005034","Homalin","Homalin",19,9,9,3,3,2,2,3,6,9,5,3,7,16,1,3,6,3,3,2,7,4,0,1,3,8,4,4,3,0,6,2,3,0,2,4,1,0,1,0,2,3,4,1,2,4,1,1,2,1,2,1,4,4,2,9,1,3,6,4,6,3,2,4,3,4,0,3,0,2,6,2,1,3,2,5,7,1,6,3,6,2,2,0,1,2,1,1,1,2,11,316
"104","Sagaing","Hkamti","AREA # 050803","Leshi","MMR005035","Lay Shi","Leshi",0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,1,0,1,1,1,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,37
"105","Sagaing","Hkamti","AREA # 050851","Mobaingluk(ST)","MMR005035","Lay Shi","Mobaingluk(ST)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"106","Sagaing","Hkamti","AREA # 050852","Sonemara(ST)","MMR005035","Lay Shi","Sonemara(ST)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
"107","Sagaing","Hkamti","AREA # 050804","Lahe","MMR005036","Lahe","Lahe",11,1,0,2,1,0,0,2,1,1,2,0,2,1,1,1,0,2,2,0,4,2,0,2,1,1,1,3,3,2,6,0,2,3,2,6,2,0,0,3,8,2,5,1,5,1,1,2,2,1,11,2,1,2,0,0,0,3,1,4,18,1,2,0,1,0,1,0,1,0,9,1,1,0,1,1,1,0,2,0,8,1,0,1,1,1,0,1,2,1,12,193
"108","Sagaing","Hkamti","AREA # 050853","Htanparkway(ST)","MMR005036","Lahe","Htanparkway(ST)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
"109","Sagaing","Hkamti","AREA # 050805","Nanyun","MMR005037","Nanyun","Nanyun",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"110","Sagaing","Hkamti","AREA # 050854","Pansaung(ST)","MMR005037","Nanyun","Pansaung(ST)",4,3,3,2,1,1,0,1,0,2,0,0,0,1,2,0,2,0,0,0,1,0,0,2,1,1,2,1,0,1,2,1,1,0,1,1,2,1,1,1,3,3,4,0,2,3,3,3,2,2,8,1,0,4,1,0,3,1,2,1,3,2,4,1,10,4,4,0,4,2,5,0,4,2,6,3,1,1,2,2,4,3,1,1,0,0,0,0,2,0,6,165
"111","Sagaing","Hkamti","AREA # 050855","Donhee(ST)","MMR005037","Nanyun","Donhee(ST)",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,4,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1,1,1,1,0,3,42
