"","SR","District","AreaCode","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","AtAb90"
"117","Tanintharyi","Dawei","AREA # 060152","Kaleinaung(ST)","MMR006004","Yebyu","Kaleinaung(ST)",0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,3,0,1,0,0,1,1,1,2,1,0,0,0,2,0,3,1,1,1,1,4,0,2,0,1,0,0,0,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,1,1,3,0,0,0,0,2
"118","Tanintharyi","Myeik","AREA # 060201","Myeik","MMR006005","Myeik","Myeik",44,15,9,13,12,8,7,9,7,5,6,4,8,9,5,3,5,4,6,5,3,6,2,4,6,2,5,11,10,4,10,6,4,2,10,9,6,4,10,8,9,6,9,13,12,10,4,7,4,8,10,3,11,12,13,12,5,12,9,13,18,8,10,15,9,20,6,8,8,6,14,4,6,6,8,20,13,6,9,5,14,8,9,4,8,9,10,6,5,7,28
"119","Tanintharyi","Myeik","AREA # 060202","Kyunsu","MMR006006","Kyunsu","Kyunsu",44,14,9,8,2,5,6,3,5,3,3,2,10,7,4,8,7,5,3,2,3,7,4,4,5,9,4,3,6,4,10,6,5,8,4,6,3,7,13,9,6,4,6,6,7,10,4,7,7,9,9,6,5,9,6,14,10,9,11,4,9,6,10,9,13,12,2,5,4,4,16,4,10,7,8,20,4,9,9,4,15,5,11,5,7,6,2,7,5,3,16
"120","Tanintharyi","Myeik","AREA # 060251","Palauk(ST)","MMR006007","Palaw","Palauk(ST)",21,2,0,2,1,1,1,1,1,0,2,1,3,1,3,0,2,2,2,4,1,0,1,0,3,0,1,2,3,2,1,3,0,3,1,1,1,1,3,1,1,1,0,0,3,1,2,3,2,1,6,2,3,4,5,4,6,7,5,1,3,0,2,3,4,4,2,2,3,1,6,0,3,1,3,6,2,2,4,2,6,3,3,2,1,7,3,1,3,0,7
"121","Tanintharyi","Myeik","AREA # 060203","Palaw","MMR006007","Palaw","Palaw",19,7,4,5,2,4,5,2,5,1,3,2,2,2,4,5,2,4,2,5,4,1,1,2,2,5,5,2,6,3,3,3,3,3,2,4,5,2,4,1,4,6,10,4,6,11,2,4,10,6,7,5,6,6,6,5,6,2,5,3,8,2,7,4,8,10,6,8,4,5,5,3,11,4,6,13,8,4,4,3,15,7,5,5,3,11,9,5,5,6,26
"122","Tanintharyi","Myeik","AREA # 060204","Tanintharyi","MMR006008","Tanintharyi","Tanintharyi",31,9,3,4,7,4,4,6,1,4,9,3,6,3,4,2,4,2,3,5,3,3,3,2,3,4,6,2,4,5,7,4,7,8,7,5,2,6,5,8,12,9,9,6,5,6,4,4,9,10,7,1,7,8,8,7,8,5,8,11,14,5,5,4,8,9,5,4,10,3,10,2,10,6,2,11,5,4,13,4,6,4,2,1,6,4,5,2,2,1,16
"123","Tanintharyi","Kawthoung","AREA # 060301","Kawthoung","MMR006009","Kawthoung","Kawthoung",4,2,1,1,2,0,1,3,4,1,1,1,0,3,4,2,4,1,0,3,2,1,1,5,1,1,6,0,1,1,1,2,2,1,2,3,2,4,4,2,3,3,4,5,1,4,1,2,5,3,3,2,0,4,3,5,2,2,9,0,4,0,2,1,6,8,5,2,5,0,3,2,1,0,5,7,3,0,2,2,2,0,1,3,2,1,2,2,0,1,5
"124","Tanintharyi","Kawthoung","AREA # 060351","Khamaukgyi","MMR006009","Kawthoung","Khamaukgyi",0,0,2,0,1,2,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,2,2,2,0,2,2,2,1,0,1,1,0,0,2,3,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"125","Tanintharyi","Kawthoung","AREA # 060302","Bokepyin","MMR006010","Bokpyin","Bokepyin",15,7,4,5,1,2,1,2,2,0,0,2,2,0,0,1,1,0,0,0,1,0,1,0,2,1,0,1,0,0,3,0,2,0,0,2,1,1,1,2,2,1,2,3,0,2,1,1,3,1,2,1,0,0,0,4,1,1,2,1,3,0,0,1,0,0,2,1,1,0,6,1,2,1,2,1,1,0,0,0,2,1,1,0,2,1,0,0,1,3,4
"126","Tanintharyi","Kawthoung","AREA # 060353","Karathuri(ST)","MMR006010","Bokpyin","Karathuri(ST)",2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
"127","Tanintharyi","Kawthoung","AREA # 060352","Pyigyimandaing","MMR006010","Bokpyin","Pyigyimandaing",2,0,0,2,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,2,1,2,0,2,0,0,0,0,2,1,1,1,1,2,0,1,1,0,1,0,0,0,2,2,0,0,1,0,2,0,0,2,2,2,2,0,0,0,0,0,1,1,0,2,0,0,0,0,1
"128","Bago","Bago","AREA # 070101","Bago","MMR007001","Bago","Bago",23,11,6,12,9,12,13,8,16,9,8,7,9,8,5,6,7,7,13,5,7,6,6,4,4,4,4,5,9,8,5,4,10,8,7,11,7,8,6,3,10,9,9,7,14,10,17,4,17,6,15,11,11,17,18,16,18,15,14,11,19,8,8,20,18,12,11,10,15,8,14,7,19,5,14,26,14,15,15,9,11,5,9,9,10,7,11,4,6,4,21
"129","Bago","Bago","AREA # 070102","Tanatpin","MMR007002","Thanatpin","Tanatpin",2,2,5,2,1,3,3,6,4,5,1,4,1,2,0,2,3,1,2,0,2,1,3,0,1,2,0,2,0,0,1,0,2,0,2,1,0,2,1,1,3,2,1,2,0,4,3,4,2,3,2,5,3,2,2,6,6,1,4,5,3,4,6,6,1,5,10,13,4,4,11,5,9,4,3,10,6,4,14,2,6,1,2,7,1,3,3,2,0,2,8
"130","Bago","Bago","AREA # 070103","Kawa","MMR007003","Kawa","Kawa",18,23,9,16,9,9,4,4,2,6,3,1,3,4,4,3,2,2,2,4,3,2,2,4,1,2,2,3,2,1,4,3,3,0,4,0,0,0,7,0,1,0,4,4,1,4,4,2,2,3,5,3,4,4,4,4,6,6,12,5,6,5,9,6,7,13,4,8,6,6,10,8,10,10,9,10,5,3,10,7,7,4,6,2,5,2,2,3,0,0,6
"131","Bago","Bago","AREA # 070104","Waw","MMR007004","Waw","Waw",0,5,5,6,7,7,5,4,5,3,6,6,3,6,7,5,2,2,1,2,1,5,4,0,1,4,1,5,3,5,5,1,3,4,3,1,2,3,4,0,0,2,3,4,1,4,4,4,8,3,5,6,4,3,7,4,11,6,7,6,9,5,5,8,8,11,5,12,6,3,6,2,2,6,4,15,9,7,9,3,8,10,6,10,7,6,2,2,2,1,10
"132","Bago","Bago","AREA # 070105","Nyaunglebin","MMR007005","Nyaunglebin","Nyaunglebin",17,12,4,2,6,4,4,4,3,3,6,3,5,7,8,7,7,0,2,3,3,3,2,1,1,2,8,2,0,2,1,3,6,2,3,3,1,1,2,2,4,2,5,4,3,4,9,3,8,9,8,3,6,4,6,12,6,4,6,2,14,8,3,5,4,7,4,7,8,6,11,3,4,5,9,13,3,5,12,6,9,6,4,9,6,8,4,2,2,1,13
"133","Bago","Bago","AREA # 070106","Kyauktaga","MMR007006","Kyauktaga","Kyauktaga",33,8,6,3,8,8,7,6,7,7,3,5,5,6,3,4,4,5,7,3,6,2,4,4,2,7,4,2,2,0,3,0,4,4,0,4,3,2,4,4,3,3,5,2,6,6,3,3,3,4,8,8,9,5,4,3,4,6,6,6,13,6,10,8,5,4,5,4,7,0,15,8,4,7,7,14,3,10,5,4,6,5,6,7,9,12,6,4,2,2,10
"134","Bago","Bago","AREA # 070107","Daik U","MMR007007","Daik-U","Daik U",15,8,7,4,8,4,5,3,0,3,3,5,3,1,1,4,2,4,1,3,3,1,2,3,2,2,4,2,5,1,2,2,3,2,0,2,1,0,2,1,4,0,4,5,0,5,5,2,3,1,8,3,2,1,6,4,4,4,2,3,8,4,4,7,7,7,8,5,8,6,9,2,5,3,3,6,9,2,3,2,3,6,5,3,4,5,2,0,0,0,5
"135","Bago","Bago","AREA # 070108","Shwegyin","MMR007008","Shwegyin","Shwegyin",9,9,8,3,4,0,5,5,6,4,4,6,1,2,2,2,3,1,1,1,2,2,4,2,2,3,2,4,3,1,4,1,4,3,1,6,3,3,5,0,5,4,3,3,1,7,8,6,3,3,7,6,4,4,7,11,9,5,6,3,11,2,5,3,4,7,2,0,4,2,4,2,4,5,3,7,7,2,6,2,4,2,3,3,7,1,3,4,1,0,11
"136","Bago","Toungoo","AREA # 070201","Toungoo","MMR007009","Taungoo","Toungoo",18,12,8,11,6,4,3,5,5,11,4,7,6,5,6,8,6,2,3,3,6,4,3,4,2,5,2,2,2,4,2,6,3,4,2,3,5,0,4,7,7,1,4,2,8,9,7,5,9,11,11,3,9,6,9,7,7,9,8,8,8,8,12,7,9,10,10,14,15,4,9,3,9,7,15,23,7,9,10,6,12,2,4,6,13,7,5,4,1,6,19
"137","Bago","Toungoo","AREA # 070202","Yaedashe","MMR007010","Yedashe","Yaedashe",16,8,7,8,6,5,5,5,3,4,3,5,3,6,2,3,4,4,0,2,5,6,3,2,2,2,4,4,4,6,6,1,5,5,3,10,1,4,5,4,3,4,2,7,2,7,4,5,5,8,6,9,2,5,7,15,6,7,12,8,4,2,9,6,6,10,4,8,6,8,6,1,11,4,3,10,8,7,6,5,9,4,7,6,4,4,3,3,2,1,8
"138","Bago","Toungoo","AREA # 070203","Kyaukkyi","MMR007011","Kyaukkyi","Kyaukkyi",5,17,18,13,14,10,5,5,2,6,2,1,5,2,5,3,3,1,6,1,3,4,2,2,1,2,3,2,4,2,8,1,2,3,2,4,1,5,3,0,4,4,3,3,4,9,2,9,6,2,7,2,5,4,2,3,1,4,5,3,16,3,4,6,5,6,4,4,5,1,14,1,3,10,1,9,2,1,3,2,13,2,8,8,1,10,1,5,2,4,15
"139","Bago","Toungoo","AREA # 070204","Pyu","MMR007012","Phyu","Pyu",46,22,11,15,7,11,7,5,10,7,5,4,7,5,5,10,7,2,9,4,8,5,3,5,6,3,5,5,4,3,7,4,4,3,4,10,5,3,4,4,9,1,14,4,7,7,5,10,6,4,7,3,10,9,11,8,6,7,7,5,15,4,10,5,9,20,11,9,7,8,20,4,9,5,10,18,6,11,14,4,11,9,13,11,6,14,5,1,1,3,24
"140","Bago","Toungoo","AREA # 070205","Oatwin","MMR007013","Oktwin","Oatwin",29,7,5,5,5,7,6,6,2,11,2,3,4,4,4,2,3,3,3,2,5,4,2,1,5,5,3,3,2,4,2,3,5,5,2,1,3,2,7,4,4,3,6,2,3,8,6,4,1,6,7,2,4,3,9,9,8,6,3,7,9,3,5,3,6,5,4,2,2,2,9,2,6,5,6,16,6,3,10,4,5,4,5,4,4,5,5,4,4,2,8
"141","Bago","Toungoo","AREA # 070206","Htantapin","MMR007014","Htantabin","Htantapin",2,4,2,2,2,2,8,6,3,2,1,3,1,4,2,4,7,1,1,4,3,4,4,2,0,1,2,1,3,2,2,1,1,3,0,3,1,2,2,2,3,1,2,4,0,5,4,5,2,4,10,5,2,2,3,2,4,1,5,3,4,3,2,2,7,12,0,5,4,1,3,7,5,2,2,9,6,0,2,3,9,2,5,2,1,5,2,1,0,2,4
"142","Bago","Pyay","AREA # 070301","Pyay","MMR008001","Pyay","Pyay",17,4,6,3,3,4,7,3,2,2,3,0,6,7,1,2,3,1,2,1,2,3,2,1,3,1,4,3,3,0,3,3,4,6,5,6,3,4,4,2,5,5,2,1,7,8,8,3,8,6,4,8,4,4,9,9,10,7,5,3,15,7,12,6,8,17,10,5,2,6,7,2,8,13,7,12,6,5,11,5,11,10,6,7,6,8,11,3,3,1,11
"143","Bago","Pyay","AREA # 070302","Paukkhaung","MMR008002","Paukkhaung","Paukkhaung",6,5,2,5,2,3,2,4,2,4,4,0,1,0,3,2,0,1,2,2,0,0,3,4,1,4,0,3,3,0,2,1,1,2,0,1,3,0,3,2,2,3,5,5,2,1,3,4,4,4,6,6,4,4,3,1,3,5,4,2,9,4,3,4,4,8,0,3,6,1,6,2,5,1,4,10,4,7,8,1,7,7,1,4,6,8,6,1,1,3,6
"144","Bago","Pyay","AREA # 070303","Padaung","MMR008003","Padaung","Padaung",13,3,1,4,1,0,5,1,2,0,1,1,5,0,2,4,1,3,4,1,0,1,4,3,1,4,0,1,2,3,3,2,6,0,2,1,1,3,1,2,2,3,6,5,3,1,2,5,2,4,3,3,7,7,4,8,5,3,5,6,10,5,5,4,6,7,6,7,9,5,7,9,4,12,10,8,2,9,9,5,4,7,11,3,9,9,6,2,6,2,20
"145","Bago","Pyay","AREA # 070304","Paunde","MMR008004","Paungde","Paunde",11,2,2,1,3,2,1,1,2,5,2,3,2,1,5,3,3,2,1,1,6,1,4,3,2,1,5,2,2,2,3,1,4,3,2,7,4,0,2,3,2,2,5,7,4,5,2,6,2,5,6,1,6,7,2,6,3,4,4,3,9,5,5,7,7,9,2,7,7,5,12,5,9,5,3,9,8,7,12,9,10,4,4,3,5,5,8,2,5,0,13
"146","Bago","Pyay","AREA # 070305","Thegon","MMR008005","Thegon","Thegon",12,4,1,3,0,4,5,2,3,5,1,0,2,2,1,3,0,3,0,1,0,1,0,1,4,0,3,2,0,2,1,3,2,1,1,7,2,3,1,3,3,0,4,3,2,7,3,3,3,1,5,1,6,3,5,2,7,1,5,2,5,4,3,4,6,7,6,3,1,4,9,1,9,1,1,10,4,7,6,4,10,6,4,8,5,9,5,4,0,2,15
"147","Bago","Pyay","AREA # 070306","Shwedaung","MMR008006","Shwedaung","Shwedaung",12,2,2,4,2,1,2,1,1,2,5,2,2,2,0,1,1,3,1,1,6,0,0,2,0,1,1,1,0,3,1,2,1,4,1,2,5,2,2,3,3,2,5,3,3,3,6,3,5,1,0,5,5,3,4,2,6,4,4,3,4,5,4,6,5,10,5,5,3,5,8,5,7,7,3,12,10,4,9,7,7,5,5,8,6,6,10,3,4,0,15
"148","Bago","Tharyarwaddy","AREA # 070401","Tharyarwaddy","MMR008007","Thayarwady","Tharyarwaddy",11,4,6,6,7,2,6,2,3,7,5,1,4,2,3,3,2,2,2,1,3,2,2,1,1,4,3,0,4,1,1,3,2,2,0,4,7,4,2,8,3,0,4,1,2,3,3,6,5,4,10,1,8,8,11,5,4,3,8,6,13,7,6,5,8,12,7,8,4,3,7,3,7,3,9,11,5,10,6,4,13,8,7,6,3,4,9,3,4,3,11
"149","Bago","Tharyarwaddy","AREA # 070402","Letpadan","MMR008008","Letpadan","Letpadan",24,12,8,2,7,5,1,5,2,1,1,2,2,2,10,5,6,4,2,0,3,3,1,1,4,4,3,1,4,3,4,4,3,3,4,5,4,5,2,2,4,2,1,0,2,6,1,2,1,3,6,5,5,3,6,5,7,1,4,6,3,6,3,14,3,10,6,7,1,5,6,2,6,7,7,11,6,3,5,7,10,7,6,6,3,9,3,8,5,3,11
"150","Bago","Tharyarwaddy","AREA # 070403","Minhla","MMR008009","Minhla","Minhla",16,4,2,3,2,5,6,1,1,4,6,3,3,3,0,1,1,2,1,0,4,1,0,2,1,5,3,1,2,1,2,1,2,2,1,4,6,2,2,1,3,2,3,1,1,6,4,3,2,3,2,4,2,3,7,7,6,5,6,6,4,1,3,4,7,7,3,2,5,5,3,1,3,1,4,10,8,2,4,3,8,4,3,7,3,3,4,1,3,2,11
"151","Bago","Tharyarwaddy","AREA # 070404","Okpo","MMR008010","Okpho","Okpo",21,7,2,2,2,4,2,3,4,4,5,2,6,5,4,1,2,2,4,0,3,1,0,1,1,0,2,2,3,3,2,1,5,2,2,5,0,1,2,2,1,5,3,1,3,5,3,4,5,5,3,4,3,3,5,10,6,8,3,3,2,6,5,5,3,2,1,4,4,4,8,4,6,4,3,8,3,4,5,6,10,6,2,3,2,3,3,4,3,2,11
"152","Bago","Tharyarwaddy","AREA # 070405","Zigon","MMR008011","Zigon","Zigon",4,0,1,1,0,0,3,2,0,3,0,1,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,5,1,2,0,1,2,0,1,0,1,0,0,2,0,1,3,2,2,1,0,2,1,2,1,2,5,1,4,2,2,5,1,4,3,4,5,4,2,6,1,2,0,2,1,1,3,2,2,2,3,3,4,5,2,7,1,1,5,3,4,1,0,7
"153","Bago","Tharyarwaddy","AREA # 070406","Nattalin","MMR008012","Nattalin","Nattalin",22,2,2,1,2,1,1,1,2,2,2,3,1,5,3,2,1,3,4,2,4,2,4,1,2,2,1,3,0,0,3,4,2,5,6,0,2,1,1,3,4,5,1,5,4,5,7,4,5,2,6,1,4,4,5,5,3,5,8,7,6,5,7,2,5,13,3,8,4,2,6,3,6,7,5,9,7,4,8,9,9,9,8,9,6,8,4,2,3,3,14
"154","Bago","Tharyarwaddy","AREA # 070407","Monyo","MMR008013","Monyo","Monyo",6,5,5,2,0,2,3,2,2,3,1,3,4,3,4,0,1,0,4,1,2,3,1,0,1,1,1,3,0,0,1,1,0,2,1,1,1,4,2,2,2,2,3,0,1,1,0,2,3,1,3,3,1,6,3,2,3,2,4,3,6,2,4,6,0,7,4,5,2,2,4,4,5,1,3,6,2,7,2,2,7,3,4,4,7,5,2,7,1,4,12
"155","Bago","Tharyarwaddy","AREA # 070408","Gyobingauk","MMR008014","Gyobingauk","Gyobingauk",9,5,1,4,3,7,2,1,1,8,2,2,3,2,2,3,0,0,2,2,2,1,2,0,0,1,0,1,2,2,0,1,2,0,1,2,2,5,2,3,2,2,4,3,0,3,1,0,2,2,3,7,2,3,4,3,5,2,5,3,6,7,5,4,4,7,4,4,7,0,2,5,5,6,4,9,4,5,7,8,7,1,5,11,7,3,5,3,6,2,13
"156","Magway","Magway","AREA # 080101","Magway","MMR009001","Magway","Magway",22,0,5,7,7,2,8,1,5,9,8,5,5,2,4,3,0,5,2,4,3,5,7,3,3,4,2,2,5,3,10,4,7,7,1,9,4,5,1,11,12,5,5,4,5,7,6,8,9,7,11,7,6,8,5,13,16,13,10,12,11,10,11,5,8,9,9,5,9,14,8,4,4,19,11,13,8,9,12,3,14,6,8,8,3,10,7,3,5,0,11
"157","Magway","Magway","AREA # 080102","Yenangyoung","MMR009002","Yenangyaung","Yenangyoung",11,13,4,2,3,4,2,2,1,1,1,3,1,5,4,1,0,2,3,2,3,1,0,1,2,4,2,2,1,1,4,6,3,1,2,2,3,4,4,4,6,1,1,5,7,3,2,6,5,1,4,2,3,3,2,5,6,7,1,8,10,7,6,3,6,17,1,8,3,2,13,6,5,7,5,13,5,8,4,12,8,4,8,9,7,6,5,0,3,2,10
"158","Magway","Magway","AREA # 080103","Chauk","MMR009003","Chauk","Chauk",6,2,3,1,4,4,4,3,6,1,4,2,3,5,1,4,2,4,1,3,2,3,2,1,2,1,2,6,2,2,2,1,5,1,2,5,2,5,5,2,2,1,2,3,6,4,5,4,5,7,6,4,3,6,8,5,6,8,2,7,10,7,14,4,6,10,8,4,4,5,11,1,9,4,7,9,6,2,8,1,10,9,0,1,4,3,0,2,2,2,8
"159","Magway","Magway","AREA # 080104","Taungdwingyi","MMR009004","Taungdwingyi","Taungdwingyi",73,12,9,6,5,3,6,4,2,4,7,2,3,4,7,8,4,3,5,3,2,3,3,3,4,1,1,2,1,1,8,2,3,4,1,7,5,3,7,2,13,3,8,6,4,5,5,4,6,3,9,9,12,5,7,11,15,9,9,6,15,8,9,13,14,17,12,11,6,8,11,6,7,12,7,30,6,7,10,7,15,17,6,19,10,6,2,11,3,6,21
"160","Magway","Magway","AREA # 080105","Myothit","MMR009005","Myothit","Myothit",3,3,8,4,4,5,13,2,3,1,4,3,5,1,6,2,2,3,5,2,1,1,1,3,2,4,2,2,2,5,4,1,0,2,2,1,4,2,1,1,4,3,6,0,3,5,1,5,3,3,3,4,1,2,1,5,7,9,6,6,13,2,5,4,5,8,7,11,5,8,18,3,4,13,4,16,9,5,10,6,11,1,6,6,8,10,4,4,5,5,12
"161","Magway","Magway","AREA # 080106","Natmauk","MMR009006","Natmauk","Natmauk",15,4,3,3,6,2,4,6,2,3,6,5,0,1,2,6,3,3,2,1,1,3,3,4,1,5,1,2,0,2,6,1,4,4,1,5,1,3,2,6,9,4,6,1,4,5,5,8,8,2,4,5,9,2,3,10,5,4,7,5,9,4,14,7,8,11,10,8,5,8,22,5,11,5,13,13,7,6,12,2,15,4,6,11,10,9,3,5,5,1,15
"162","Magway","Minbu","AREA # 080201","Minbu","MMR009007","Minbu","Minbu",15,6,3,1,2,2,2,4,1,2,4,1,4,4,3,3,2,2,3,2,3,2,3,3,3,3,2,3,6,3,5,4,6,3,3,5,4,4,4,1,6,4,3,2,7,8,8,3,6,4,9,5,6,11,8,6,8,8,6,8,14,5,7,6,10,12,10,7,5,3,15,5,11,6,6,10,5,10,16,11,11,5,6,3,6,7,2,9,5,3,9
"163","Magway","Minbu","AREA # 080202","Pwint Phyu","MMR009008","Pwintbyu","Pwint Phyu",10,5,4,3,4,1,4,4,4,4,3,2,2,6,3,3,3,2,0,2,4,4,4,4,1,4,3,3,3,3,3,0,3,1,0,1,3,0,2,2,3,2,2,3,5,5,4,3,2,4,6,3,2,3,5,9,10,8,9,1,12,5,4,5,7,9,11,6,3,5,4,4,4,3,11,8,6,9,5,2,4,3,3,2,2,7,5,2,2,1,8
"164","Magway","Minbu","AREA # 080203","Ngape","MMR009009","Ngape","Ngape",4,0,1,0,0,1,2,0,1,0,0,0,0,3,0,3,0,1,1,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,2,2,0,1,0,1,1,0,1,1,2,3,1,1,5,0,2,0,0,4,1,1,0,1,2,1,2,3,2,2,0,0,0,1,3,0,0,1,0,2
"165","Magway","Minbu","AREA # 080204","Salin","MMR009010","Salin","Salin",19,6,4,5,7,5,6,5,4,5,4,2,4,2,6,3,5,3,7,6,4,0,2,4,4,8,3,3,3,3,6,4,6,5,8,7,2,9,4,2,6,2,5,6,7,8,5,5,5,5,7,7,10,9,4,6,6,10,8,10,6,10,8,4,8,11,8,11,13,4,20,8,8,11,4,15,14,8,8,11,13,4,13,7,4,4,5,1,8,1,7
"166","Magway","Minbu","AREA # 080205","Saytottara","MMR009011","Sidoktaya","Saytottara",5,8,3,3,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,3,1,1,1,0,1,1,0,1,1,0,0,0,2,2,3,1,1,3,0,0,0,1,2,1,1,2,2,2,1,1,0,2,1,3,3,1,2,1,1,2,0,1,2,3,2,0,2,4,1,3,1,1,5,4,5,0,4,1,0,5,2,1,0,0,0,2,4,0,0,1
"167","Magway","Thayet","AREA # 080301","Thayet","MMR009012","Thayet","Thayet",4,0,4,3,4,5,2,1,1,2,1,3,0,1,0,0,3,2,0,1,2,0,2,1,2,1,2,2,2,1,2,2,2,1,3,5,2,3,4,3,2,1,2,3,0,3,3,1,5,1,2,4,6,2,6,7,5,5,5,5,5,3,4,5,5,12,8,8,8,3,8,4,3,5,3,9,4,4,5,5,7,6,2,6,2,6,3,6,3,1,20
"168","Magway","Thayet","AREA # 080302","Minhla","MMR009013","Minhla","Minhla",15,7,4,0,2,2,0,2,5,0,1,3,2,4,4,0,0,1,1,0,1,1,0,0,3,0,0,2,2,3,2,0,1,3,4,1,0,0,5,0,3,2,4,1,1,3,2,2,4,1,4,2,2,2,0,2,4,3,1,1,6,0,3,6,6,5,3,6,3,3,5,2,4,2,1,4,5,2,6,3,11,4,4,1,2,1,1,0,3,0,10
"169","Magway","Thayet","AREA # 080303","Mindon","MMR009014","Mindon","Mindon",1,4,4,2,1,1,1,1,1,3,0,3,0,2,0,3,0,0,3,2,0,0,0,1,0,2,0,0,0,1,1,4,0,5,4,3,0,2,1,3,1,1,0,0,1,0,1,0,2,1,4,0,0,2,3,4,2,3,2,3,1,3,3,4,2,3,4,6,2,6,0,2,6,4,6,5,8,6,3,4,5,1,3,3,6,4,2,3,1,2,7
"170","Magway","Thayet","AREA # 080304","Kamma","MMR009015","Kamma","Kamma",20,8,3,2,1,1,1,2,3,1,1,0,4,2,1,2,0,1,2,1,4,1,1,0,1,0,1,2,3,1,2,0,6,3,0,2,4,3,2,2,2,0,4,5,1,2,3,2,5,5,6,7,3,3,2,7,7,10,3,5,5,7,9,8,3,8,7,10,3,2,6,3,11,8,4,10,7,10,9,3,9,8,7,9,7,9,4,5,4,4,14
"171","Magway","Thayet","AREA # 080305","Aunglan","MMR009016","Aunglan","Aunglan",28,5,11,6,3,6,8,9,5,7,10,5,2,2,4,7,2,3,5,4,3,1,2,4,3,3,3,4,6,6,5,5,6,6,3,10,6,9,6,5,8,4,6,4,9,11,7,11,11,6,13,6,13,9,9,16,8,5,5,11,16,12,9,6,15,21,11,9,11,12,16,25,5,10,8,20,18,15,20,7,9,6,18,18,7,11,6,8,7,3,14
"172","Magway","Thayet","AREA # 080306","Sinpaungwe`","MMR009017","Sinbaungwe","Sinpaungwe`",28,10,4,3,1,7,0,4,3,3,2,3,1,4,4,0,1,0,2,2,1,2,2,1,4,1,1,3,0,3,4,3,3,1,4,7,5,4,1,0,5,4,2,3,4,4,4,5,7,4,1,1,4,7,6,6,6,7,3,6,8,6,6,6,13,9,4,6,6,3,12,1,5,6,3,12,10,8,4,8,11,8,3,8,8,5,7,3,2,3,7
"173","Magway","Pakokku","AREA # 080401","Pakokku","MMR009018","Pakokku","Pakokku",7,11,4,8,6,3,9,9,6,7,5,1,7,7,5,4,2,4,4,5,3,4,7,8,4,4,2,10,6,3,3,6,2,5,8,9,2,3,9,8,6,4,10,8,9,18,11,7,6,5,11,10,9,10,12,18,5,14,9,14,13,8,26,13,14,14,12,22,14,13,25,9,17,18,15,27,16,14,20,15,20,4,16,9,13,13,1,7,3,5,20
"174","Magway","Pakokku","AREA # 080402","Yesagyo","MMR009019","Yesagyo","Yesagyo",39,15,11,6,6,5,1,6,1,2,4,5,2,2,3,2,1,2,3,1,2,2,2,2,2,1,5,7,4,6,8,4,3,4,3,7,3,3,3,4,5,7,3,7,5,4,4,2,2,5,5,7,8,11,9,8,6,7,7,9,10,9,17,10,9,9,11,6,7,9,13,11,12,16,7,21,11,8,16,8,14,5,8,10,3,5,3,11,3,1,15
"175","Magway","Pakokku","AREA # 080403","Myaing","MMR009020","Myaing","Myaing",15,7,6,6,6,6,7,4,3,7,7,5,10,4,7,3,8,3,4,2,2,3,4,3,2,9,3,8,4,7,5,2,4,1,4,4,3,4,8,5,6,0,10,7,7,6,10,4,1,6,7,6,4,6,10,12,5,6,18,11,14,12,17,13,20,8,17,8,11,13,18,12,10,8,12,25,10,12,17,10,24,10,10,17,6,9,5,6,7,7,12
